carat,cut,color,clarity,price,x,y,z,volume
1.03,Premium,F,SI1,4579,6.52,6.45,3.95,166.11
0.9,Premium,G,VS1,4579,6.15,6.06,3.83,142.74
1.0,Premium,E,SI2,4579,6.41,6.34,4.0,162.56
1.0,Very Good,E,SI2,4579,6.35,6.32,4.01,160.93
1.27,Premium,J,VS2,4580,6.88,6.84,4.27,200.94
0.9,Very Good,E,VS2,4580,6.24,6.28,3.7,144.99
0.9,Good,F,VS1,4580,6.06,6.09,3.86,142.45
0.9,Very Good,E,VS2,4580,6.13,6.18,3.83,145.09
0.9,Good,E,VS2,4580,6.11,6.15,3.87,145.42
0.9,Very Good,E,VS2,4580,6.16,6.18,3.88,147.71
1.2,Very Good,J,SI2,4580,6.76,6.83,4.2,193.92
1.03,Very Good,D,SI2,4580,6.32,6.39,4.05,163.56
1.0,Ideal,H,SI2,4580,6.39,6.43,3.98,163.53
0.94,Premium,E,SI1,4580,6.27,6.24,3.88,151.8
0.94,Premium,E,SI1,4580,6.44,6.37,3.84,157.53
0.94,Premium,E,SI1,4580,6.27,6.24,3.9,152.59
1.11,Premium,E,SI2,4581,6.61,6.63,4.14,181.43
1.01,Very Good,E,SI2,4581,6.37,6.3,4.01,160.93
1.0,Good,I,VS1,4581,6.37,6.18,4.01,157.86
1.03,Ideal,G,SI2,4582,6.46,6.51,4.01,168.64
1.03,Good,J,VS1,4582,6.43,6.49,3.88,161.92
1.24,Very Good,J,SI2,4583,6.82,6.94,4.28,202.58
1.02,Premium,D,SI2,4583,6.56,6.52,3.88,165.95
1.02,Very Good,D,SI2,4583,6.56,6.54,3.84,164.75
1.09,Very Good,I,SI2,4584,6.56,6.58,4.11,177.41
1.11,Very Good,H,SI2,4584,6.79,6.82,4.02,186.16
0.9,Ideal,H,VS2,4584,6.27,6.31,3.77,149.16
1.13,Ideal,H,SI2,4584,6.67,6.71,4.18,187.08
1.01,Ideal,I,SI1,4584,6.36,6.4,3.98,162.0
1.07,Premium,G,SI2,4584,6.54,6.48,4.04,171.21
1.03,Ideal,H,SI1,4585,6.6,6.64,3.95,173.1
1.02,Ideal,E,SI2,4585,6.35,6.44,4.01,163.98
1.09,Ideal,G,SI2,4586,6.63,6.68,4.07,180.25
1.09,Ideal,G,SI2,4586,6.59,6.66,4.12,180.82
1.16,Very Good,I,SI1,4586,6.64,6.69,4.19,186.13
1.0,Good,F,SI1,4586,6.3,6.24,3.99,156.85
0.32,Ideal,D,SI1,589,4.39,4.42,2.7,52.39
0.32,Very Good,D,SI1,589,4.37,4.42,2.76,53.31
0.32,Premium,D,SI1,589,4.39,4.42,2.71,52.58
0.32,Ideal,D,SI1,589,4.37,4.41,2.69,51.84
0.32,Ideal,D,SI1,589,4.41,4.42,2.71,52.82
0.32,Good,D,SI1,589,4.37,4.38,2.76,52.83
0.32,Good,D,SI1,589,4.34,4.38,2.75,52.28
0.32,Good,D,SI1,589,4.35,4.38,2.78,52.97
0.32,Ideal,D,SI1,589,4.37,4.4,2.75,52.88
0.32,Very Good,D,SI1,589,4.49,4.54,2.63,53.61
0.32,Very Good,D,SI1,589,4.34,4.35,2.73,51.54
0.32,Premium,D,SI1,589,4.41,4.43,2.71,52.94
0.32,Premium,D,SI1,589,4.41,4.44,2.69,52.67
0.32,Ideal,D,SI1,589,4.36,4.4,2.71,51.99
0.32,Ideal,I,VVS1,589,4.37,4.4,2.74,52.68
0.32,Premium,D,SI1,589,4.4,4.43,2.66,51.85
0.32,Premium,D,SI1,589,4.44,4.47,2.69,53.39
0.32,Very Good,I,VVS1,589,4.32,4.38,2.74,51.85
0.32,Ideal,D,SI1,589,4.38,4.42,2.73,52.85
0.32,Ideal,I,VVS1,589,4.39,4.4,2.71,52.35
0.36,Premium,G,VS2,589,4.51,4.55,2.83,58.07
0.32,Good,D,SI1,589,4.31,4.35,2.75,51.56
0.32,Ideal,D,SI1,589,4.37,4.47,2.74,53.52
0.32,Very Good,D,SI1,589,4.47,4.49,2.64,52.99
0.32,Ideal,D,SI1,589,4.39,4.42,2.71,52.58
0.32,Good,D,SI1,589,4.34,4.37,2.77,52.54
0.32,Good,D,SI1,589,4.37,4.38,2.77,53.02
0.32,Good,D,SI1,589,4.33,4.35,2.77,52.17
0.32,Ideal,D,SI1,589,4.39,4.41,2.75,53.24
0.32,Good,D,SI1,589,4.36,4.38,2.76,52.71
1.0,Premium,F,SI1,4586,6.38,6.35,3.91,158.41
0.9,Premium,D,VS2,4586,6.13,6.06,3.84,142.65
1.17,Good,I,SI1,4586,6.91,6.83,4.12,194.44
1.0,Good,F,SI1,4586,6.25,6.19,3.99,154.36
1.0,Fair,F,SI1,4586,6.26,6.21,4.04,157.05
1.03,Ideal,F,SI2,4586,6.55,6.49,3.94,167.49
1.26,Premium,H,SI2,4586,6.92,6.88,4.28,203.77
1.0,Very Good,F,SI1,4586,6.45,6.36,3.72,152.6
1.03,Premium,F,SI2,4586,6.52,6.47,3.94,166.21
1.03,Premium,F,SI2,4586,6.6,6.53,4.03,173.68
1.05,Ideal,H,SI2,4586,6.56,6.49,4.04,172.0
1.03,Premium,F,SI2,4586,6.45,6.38,4.0,164.6
1.0,Good,F,SI1,4586,6.28,6.22,3.99,155.86
1.0,Premium,F,SI1,4586,6.39,6.35,3.96,160.68
0.91,Very Good,D,SI1,4586,6.14,6.1,3.86,144.57
1.03,Premium,F,SI2,4586,6.46,6.43,3.97,164.91
1.0,Premium,F,SI1,4586,6.37,6.32,3.99,160.63
0.92,Ideal,I,VS1,4587,6.24,6.28,3.9,152.83
0.92,Ideal,H,SI1,4587,6.21,6.25,3.84,149.04
0.9,Very Good,H,VS2,4588,6.13,6.17,3.83,144.86
1.01,Very Good,J,VS1,4588,6.54,6.6,3.91,168.77
1.01,Very Good,D,SI2,4588,6.4,6.43,3.99,164.2
1.01,Very Good,G,SI1,4588,6.36,6.4,4.01,163.22
1.01,Good,D,SI2,4588,6.29,6.36,4.04,161.62
1.01,Good,G,SI1,4588,6.33,6.37,4.04,162.9
1.01,Very Good,D,SI2,4588,6.63,6.67,3.88,171.58
1.01,Very Good,G,SI1,4588,6.41,6.47,4.05,167.96
1.01,Premium,G,SI1,4588,6.34,6.39,3.98,161.24
1.01,Good,G,SI1,4588,6.3,6.33,4.01,159.91
1.01,Very Good,G,SI1,4588,6.47,6.52,3.87,163.25
1.01,Good,G,SI1,4588,6.28,6.33,4.0,159.01
1.01,Very Good,D,SI2,4588,6.51,6.56,3.94,168.26
1.01,Good,G,SI1,4588,6.3,6.37,4.05,162.53
1.01,Ideal,G,SI1,4588,6.41,6.46,3.98,164.81
1.01,Very Good,D,SI2,4588,6.37,6.41,3.95,161.29
1.01,Very Good,D,SI2,4588,6.34,6.44,4.01,163.73
1.28,Premium,H,SI2,4588,6.97,6.89,4.34,208.42
0.91,Very Good,G,VS1,4590,6.27,6.38,3.85,154.01
1.2,Very Good,J,VS2,4590,6.72,6.79,4.22,192.55
1.05,Ideal,F,SI2,4591,6.56,6.64,4.02,175.1
1.02,Ideal,E,SI1,4591,6.45,6.51,3.96,166.28
1.09,Very Good,G,SI2,4591,6.58,6.63,4.1,178.86
1.06,Ideal,I,SI2,4591,6.48,6.5,4.07,171.43
1.14,Ideal,F,SI2,4591,6.71,6.67,4.13,184.84
1.19,Premium,I,VS2,4591,6.98,6.88,4.11,197.37
1.0,Good,H,SI2,4592,6.53,6.49,3.77,159.77
1.0,Premium,I,SI1,4592,6.55,6.5,3.89,165.62
1.0,Good,H,VVS2,4592,6.44,6.41,3.82,157.69
0.9,Very Good,H,VVS2,4592,6.09,6.02,3.86,141.51
0.9,Very Good,H,VS1,4592,6.12,6.17,3.83,144.62
1.01,Premium,I,VS2,4592,6.39,6.44,4.01,165.02
0.9,Ideal,H,VS1,4592,6.17,6.13,3.79,143.35
0.83,Ideal,F,VS1,4592,5.97,6.02,3.73,134.05
1.0,Ideal,D,SI1,4592,6.33,6.28,3.97,157.82
0.9,Ideal,F,SI2,4593,6.18,6.21,3.83,146.99
0.9,Ideal,F,SI2,4593,6.13,6.18,3.81,144.34
0.9,Ideal,F,SI2,4593,6.17,6.2,3.86,147.66
1.02,Very Good,F,SI1,4594,6.36,6.4,4.02,163.63
1.02,Good,F,SI1,4594,6.35,6.4,4.05,164.59
1.0,Very Good,D,SI2,4595,6.29,6.39,3.98,159.97
0.9,Very Good,I,IF,4596,6.12,6.15,3.84,144.53
0.76,Ideal,F,IF,4596,5.95,5.96,3.55,125.89
1.0,Good,H,SI1,4596,6.39,6.27,4.04,161.86
1.14,Premium,I,SI1,4596,6.78,6.73,4.08,186.17
1.2,Ideal,I,SI2,4596,6.77,6.7,4.24,192.32
1.07,Premium,F,SI1,4597,6.58,6.62,4.07,177.29
0.9,Very Good,E,VS2,4598,6.11,6.18,3.92,148.02
1.09,Very Good,D,SI2,4598,6.46,6.49,4.03,168.96
1.38,Good,J,SI2,4598,7.06,7.01,4.48,221.72
1.05,Premium,G,SI2,4598,6.49,6.45,4.05,169.54
0.92,Premium,E,VS2,4600,6.27,6.22,3.82,148.98
0.9,Very Good,G,VS2,4600,6.12,6.14,3.83,143.92
1.51,Very Good,J,I1,4600,7.31,7.23,4.6,243.12
1.11,Ideal,H,SI2,4600,6.71,6.73,4.09,184.7
1.01,Fair,E,SI2,4600,6.65,6.69,3.81,169.5
0.9,Good,D,VS2,4601,6.09,6.16,3.89,145.93
0.9,Very Good,G,VVS1,4601,6.14,6.21,3.85,146.8
1.04,Premium,I,SI1,4601,6.6,6.57,4.0,173.45
1.07,Ideal,J,VS2,4602,6.55,6.59,4.04,174.38
1.07,Good,J,VS2,4602,6.55,6.58,4.05,174.55
1.0,Ideal,I,SI1,4602,6.41,6.44,3.97,163.88
1.06,Ideal,H,SI1,4602,6.64,6.61,4.03,176.88
1.2,Very Good,H,SI1,4603,6.76,6.72,4.14,188.07
1.03,Premium,H,SI1,4603,6.56,6.5,3.99,170.13
1.03,Ideal,H,SI1,4603,6.48,6.45,4.03,168.44
1.03,Premium,H,SI1,4603,6.41,6.4,4.02,164.92
1.02,Very Good,H,SI1,4604,6.38,6.43,4.01,164.5
1.02,Premium,H,SI1,4604,6.43,6.47,3.99,165.99
1.02,Good,H,SI1,4604,6.36,6.39,4.05,164.59
1.05,Ideal,H,SI2,4604,6.52,6.55,4.04,172.53
1.07,Ideal,H,SI2,4604,6.62,6.65,4.05,178.29
1.01,Ideal,E,SI2,4604,6.52,6.6,3.91,168.26
1.02,Ideal,H,VS2,4604,6.48,6.39,4.01,166.04
1.02,Very Good,H,VS2,4604,6.54,6.49,3.91,165.96
1.02,Very Good,H,VS2,4604,6.4,6.33,4.03,163.26
1.01,Premium,G,SI1,4605,6.43,6.34,4.01,163.47
0.91,Very Good,F,VS2,4606,6.24,6.25,3.8,148.2
1.01,Very Good,D,SI2,4606,6.31,6.39,3.98,160.48
1.01,Good,D,SI2,4606,6.18,6.26,4.01,155.13
1.11,Good,H,SI1,4606,6.53,6.47,4.17,176.18
1.1,Very Good,E,SI2,4607,6.65,6.69,4.01,178.4
1.05,Very Good,H,SI1,4608,6.61,6.69,3.96,175.11
1.05,Good,H,SI1,4608,6.42,6.49,4.07,169.58
1.05,Premium,H,SI1,4608,6.45,6.5,4.01,168.12
1.05,Ideal,G,SI2,4608,6.51,6.57,4.04,172.79
1.0,Good,F,SI1,4608,6.56,6.6,3.82,165.39
1.01,Good,E,SI1,4608,6.22,6.29,4.05,158.45
1.07,Very Good,E,SI2,4609,6.55,6.61,3.98,172.32
0.91,Ideal,I,VVS1,4609,6.29,6.31,3.83,152.01
1.01,Good,H,SI1,4610,6.34,6.33,4.08,163.74
1.13,Premium,I,VS2,4611,6.64,6.69,4.13,183.46
0.93,Good,E,SI1,4611,6.17,6.19,3.9,148.95
0.91,Good,E,SI1,4611,6.13,6.1,3.89,145.46
1.03,Ideal,H,SI2,4611,6.51,6.55,4.02,171.41
1.09,Ideal,J,SI1,4611,6.64,6.68,4.04,179.2
1.2,Premium,J,VS2,4611,6.84,6.76,4.2,194.2
1.16,Fair,G,SI1,4612,6.54,6.51,4.3,183.07
0.9,Premium,D,SI1,4612,6.14,6.08,3.8,141.86
1.01,Ideal,I,SI1,4612,6.49,6.54,3.92,166.38
0.9,Premium,D,SI1,4612,6.18,6.11,3.82,144.24
0.9,Premium,D,SI1,4612,6.18,6.14,3.87,146.85
1.05,Very Good,I,VS2,4612,6.47,6.42,4.07,169.06
1.22,Good,J,SI1,4612,6.77,6.72,4.3,195.63
0.9,Ideal,D,SI1,4612,6.18,6.16,3.87,147.33
0.9,Premium,D,SI1,4612,6.17,6.13,3.84,145.24
1.11,Premium,F,SI2,4612,6.8,6.74,3.99,182.87
1.22,Ideal,I,SI2,4612,6.9,6.83,4.23,199.35
1.07,Ideal,E,SI2,4613,6.52,6.55,4.08,174.24
1.04,Ideal,E,SI1,4613,6.5,6.47,4.02,169.06
1.14,Very Good,H,SI2,4615,6.6,6.63,4.19,183.35
1.01,Premium,F,SI2,4616,6.32,6.27,3.96,156.92
1.01,Good,H,SI1,4616,6.49,6.54,3.87,164.26
1.01,Premium,F,SI2,4616,6.42,6.36,3.94,160.87
0.9,Very Good,F,VS2,4617,6.13,6.17,3.79,143.35
0.9,Very Good,F,VS2,4617,6.17,6.24,3.86,148.61
0.9,Good,F,VS2,4617,6.07,6.09,3.91,144.54
0.9,Very Good,H,VVS2,4617,6.11,6.15,3.79,142.41
1.02,Very Good,H,SI1,4617,6.34,6.4,4.01,162.71
1.01,Very Good,H,SI1,4617,6.5,6.48,3.91,164.69
1.01,Ideal,J,VS2,4617,6.46,6.5,3.97,166.7
1.01,Ideal,J,VS2,4617,6.49,6.51,3.97,167.73
0.83,Ideal,F,VS1,4617,6.07,6.11,3.73,138.34
1.17,Ideal,J,SI1,4617,6.74,6.81,4.21,193.24
1.05,Premium,G,SI2,4618,6.47,6.41,4.06,168.38
1.01,Very Good,F,SI1,4619,6.31,6.39,4.0,161.28
1.01,Good,F,SI1,4619,6.3,6.42,3.97,160.57
1.01,Very Good,F,SI1,4619,6.37,6.42,3.96,161.95
1.01,Good,E,SI1,4619,6.25,6.28,3.96,155.43
1.01,Very Good,H,SI1,4619,6.6,6.69,3.89,171.76
0.8,Ideal,D,VS1,4619,5.94,5.98,3.72,132.14
1.13,Premium,H,SI2,4619,6.73,6.65,4.09,183.05
1.17,Ideal,J,VS2,4619,6.8,6.75,4.21,193.24
1.0,Premium,E,SI2,4620,6.44,6.48,3.95,164.84
1.5,Good,I,I1,4620,7.19,7.25,4.52,235.62
1.0,Good,D,SI2,4620,6.35,6.38,4.03,163.27
1.0,Good,E,SI2,4620,6.31,6.38,4.03,162.24
1.0,Very Good,E,SI2,4620,6.36,6.41,3.92,159.81
1.12,Premium,H,SI2,4620,6.66,6.74,4.15,186.29
1.0,Very Good,F,SI1,4620,6.38,6.43,3.86,158.35
1.0,Very Good,E,SI2,4620,6.33,6.4,3.97,160.83
1.0,Premium,E,SI2,4620,6.34,6.39,3.93,159.21
1.0,Premium,E,SI2,4620,6.42,6.45,3.94,163.15
1.26,Ideal,I,SI2,4620,7.01,7.04,4.19,206.78
1.1,Premium,I,SI1,4620,6.59,6.54,4.07,175.41
1.0,Very Good,I,VS2,4620,6.33,6.3,4.01,159.91
1.1,Ideal,H,SI2,4620,6.62,6.6,4.1,179.14
1.1,Premium,H,SI2,4620,6.69,6.6,4.13,182.36
1.1,Ideal,H,SI2,4620,6.65,6.57,4.14,180.88
0.92,Very Good,F,SI1,4621,6.19,6.26,3.87,149.96
1.01,Very Good,H,SI1,4622,6.36,6.39,3.99,162.16
1.06,Ideal,H,SI2,4622,6.62,6.65,4.02,176.97
1.1,Premium,E,SI2,4622,6.66,6.61,4.04,177.85
1.0,Ideal,E,SI2,4623,6.37,6.41,3.96,161.69
0.91,Ideal,E,SI1,4623,6.18,6.22,3.84,147.61
0.98,Premium,H,VS2,4623,6.45,6.38,3.84,158.02
1.12,Very Good,H,SI2,4624,6.62,6.68,4.11,181.75
1.1,Ideal,J,SI2,4624,6.77,6.74,4.06,185.26
1.1,Ideal,I,SI2,4624,6.57,6.6,4.13,179.09
1.0,Good,I,VS1,4624,6.48,6.53,3.88,164.18
0.9,Premium,E,VS2,4625,6.16,6.13,3.87,146.13
1.01,Very Good,I,VS2,4626,6.36,6.41,3.95,161.03
1.0,Premium,D,SI2,4626,6.36,6.3,3.94,157.87
1.0,Very Good,G,SI1,4626,6.33,6.24,3.98,157.21
1.0,Premium,D,SI2,4626,6.59,6.54,3.83,165.07
1.0,Premium,D,SI2,4626,6.56,6.48,3.87,164.51
1.0,Premium,D,SI2,4626,6.45,6.37,3.95,162.29
1.0,Premium,D,SI2,4626,6.52,6.49,3.87,163.76
1.35,Fair,G,SI2,4627,6.89,6.81,4.52,212.08
1.08,Premium,G,SI2,4627,6.62,6.54,4.09,177.08
1.08,Premium,G,SI2,4627,6.6,6.52,4.09,176.0
1.08,Premium,G,SI2,4627,6.57,6.53,4.12,176.76
1.08,Ideal,G,SI2,4627,6.57,6.55,4.06,174.72
1.08,Ideal,G,SI2,4627,6.59,6.56,4.09,176.81
0.9,Very Good,F,VS2,4627,6.13,6.05,3.84,142.41
1.0,Very Good,D,SI2,4628,6.24,6.32,3.97,156.56
0.82,Ideal,D,VS2,4628,6.02,6.05,3.67,133.67
0.82,Ideal,D,VS2,4628,5.98,6.03,3.72,134.14
0.95,Premium,E,SI1,4628,6.25,6.21,3.91,151.76
1.04,Ideal,H,SI1,4629,6.55,6.58,3.96,170.67
0.94,Premium,H,VS2,4629,6.32,6.35,3.81,152.9
1.09,Very Good,F,SI2,4629,6.73,6.78,3.96,180.69
1.0,Very Good,E,SI2,4630,6.33,6.37,4.0,161.29
1.06,Ideal,I,SI1,4630,6.64,6.6,4.05,177.49
0.81,Ideal,F,VVS2,4630,5.94,6.01,3.72,132.8
1.04,Ideal,F,SI2,4630,6.48,6.45,4.05,169.27
1.0,Fair,G,VS1,4630,6.38,6.29,4.0,160.52
1.04,Ideal,F,SI2,4630,6.53,6.49,4.02,170.37
1.21,Ideal,G,SI2,4631,6.78,6.73,4.25,193.92
1.17,Premium,H,SI1,4631,6.78,6.71,4.22,191.98
0.56,Ideal,D,IF,4632,5.35,5.31,3.24,92.04
1.01,Very Good,F,SI1,4632,6.29,6.24,3.98,156.21
1.01,Premium,F,SI1,4632,6.33,6.29,3.98,158.47
1.01,Good,F,SI1,4632,6.52,6.48,3.73,157.59
1.02,Good,D,SI2,4633,6.37,6.41,4.05,165.37
1.02,Very Good,G,SI1,4633,6.4,6.45,4.05,167.18
1.02,Premium,G,SI1,4633,6.46,6.5,3.94,165.44
1.02,Premium,G,SI1,4633,6.4,6.44,4.0,164.86
1.02,Very Good,D,SI2,4633,6.47,6.51,3.99,168.06
1.02,Ideal,G,SI1,4633,6.52,6.56,3.87,165.52
1.02,Premium,G,SI1,4633,6.44,6.48,3.94,164.42
1.02,Very Good,G,SI1,4633,6.41,6.5,4.0,166.66
1.02,Very Good,D,SI2,4633,6.48,6.52,3.92,165.62
1.0,Good,J,VVS1,4633,6.29,6.34,4.01,159.91
1.08,Ideal,J,SI1,4633,6.54,6.57,4.07,174.88
1.06,Very Good,F,SI2,4634,6.54,6.44,4.06,171.0
1.01,Fair,F,SI1,4634,6.12,6.22,4.04,153.79
1.33,Premium,G,SI2,4634,7.06,6.93,4.29,209.89
0.93,Ideal,H,SI1,4635,6.2,6.24,3.88,150.11
1.2,Very Good,J,SI2,4636,6.85,6.92,4.23,200.51
1.28,Premium,J,SI2,4636,6.94,6.89,4.31,206.09
1.2,Good,J,VS2,4637,6.65,6.57,4.25,185.68
0.9,Very Good,F,VS2,4637,6.19,6.08,3.89,146.4
0.9,Premium,G,VS2,4637,6.21,6.11,3.8,144.18
1.2,Very Good,H,SI1,4637,6.75,6.72,4.26,193.23
0.9,Very Good,H,VVS2,4637,6.29,6.19,3.74,145.62
1.0,Good,H,VS2,4637,6.21,6.25,3.96,153.7
0.92,Premium,H,VVS2,4637,6.25,6.16,3.88,149.38
0.91,Premium,D,VS2,4637,6.16,6.13,3.85,145.38
1.15,Premium,I,SI1,4637,6.77,6.67,4.18,188.75
1.21,Very Good,G,SI1,4637,6.68,6.63,4.22,186.9
1.21,Fair,G,SI1,4637,6.69,6.62,4.29,189.99
0.92,Premium,E,SI1,4637,6.32,6.2,3.86,151.25
1.01,Ideal,I,SI1,4638,6.38,6.42,3.96,162.2
1.01,Premium,H,SI2,4638,6.49,6.47,3.91,164.18
0.92,Ideal,H,VS2,4639,6.27,6.32,3.83,151.77
0.97,Premium,D,SI1,4639,6.29,6.25,3.89,152.93
1.09,Premium,H,SI2,4639,6.61,6.55,4.11,177.94
1.09,Very Good,I,SI1,4639,6.54,6.5,4.12,175.14
1.17,Good,D,SI2,4639,6.97,6.91,4.01,193.13
1.18,Premium,I,SI2,4639,6.79,6.75,4.18,191.58
1.1,Very Good,I,SI1,4640,6.61,6.66,4.01,176.53
1.1,Premium,D,SI2,4640,6.57,6.6,4.11,178.22
1.09,Very Good,I,SI1,4640,6.61,6.69,4.08,180.42
1.0,Very Good,I,VS1,4641,6.39,6.34,4.03,163.27
1.01,Ideal,I,SI1,4641,6.5,6.56,3.94,168.0
1.01,Good,G,SI1,4641,6.36,6.29,3.97,158.82
1.12,Premium,H,SI2,4641,6.77,6.72,4.03,183.34
1.12,Premium,H,SI2,4641,6.68,6.61,4.12,181.92
1.12,Premium,H,SI1,4641,6.69,6.65,4.08,181.51
1.12,Premium,I,SI1,4641,6.73,6.65,4.15,185.73
1.01,Premium,H,SI1,4642,6.44,6.33,3.99,162.65
0.91,Ideal,F,SI2,4642,6.15,6.23,3.84,147.13
0.91,Ideal,F,SI2,4642,6.21,6.24,3.84,148.8
0.91,Ideal,F,SI2,4642,6.2,6.22,3.85,148.47
1.01,Premium,H,SI1,4642,6.38,6.36,4.0,162.31
1.01,Very Good,H,SI1,4642,6.38,6.34,4.03,163.01
1.01,Premium,H,SI1,4642,6.47,6.43,3.95,164.33
1.01,Premium,H,SI1,4642,6.36,6.33,4.0,161.04
1.01,Good,H,SI1,4642,6.53,6.5,3.93,166.81
1.01,Very Good,H,SI1,4642,6.4,6.37,4.04,164.7
1.01,Ideal,H,SI1,4642,6.47,6.42,4.02,166.98
1.01,Premium,H,SI1,4642,6.48,6.43,3.99,166.25
0.9,Very Good,E,VS2,4643,6.07,6.15,3.85,143.72
1.0,Very Good,F,SI1,4643,6.38,6.42,4.0,163.84
1.06,Ideal,J,VS2,4643,6.51,6.57,4.08,174.5
1.35,Ideal,G,I1,4643,7.04,7.01,4.39,216.65
0.7,Very Good,E,VVS1,4644,5.62,5.67,3.57,113.76
1.07,Premium,F,SI2,4644,6.57,6.53,4.05,173.75
1.02,Ideal,E,SI2,4645,6.43,6.4,3.98,163.78
1.11,Ideal,I,SI1,4645,6.59,6.64,4.12,180.28
1.0,Good,E,SI1,4646,6.28,6.34,4.03,160.46
1.06,Ideal,I,SI1,4646,6.46,6.54,4.07,171.95
1.01,Fair,G,SI1,4646,6.31,6.34,3.82,152.82
1.13,Premium,G,SI2,4647,6.73,6.69,4.13,185.95
1.0,Premium,E,SI2,4648,6.49,6.46,3.91,163.93
1.52,Fair,H,I1,4648,6.92,6.89,4.81,229.34
1.52,Fair,H,I1,4648,7.1,7.02,4.62,230.27
1.04,Ideal,H,SI1,4648,6.5,6.46,4.05,170.06
1.0,Very Good,I,SI1,4649,6.51,6.55,3.82,162.89
1.0,Ideal,H,SI2,4649,6.38,6.43,3.97,162.86
1.0,Ideal,I,SI1,4649,6.38,6.41,4.0,163.58
1.0,Ideal,I,SI1,4649,6.39,6.43,3.94,161.89
1.23,Premium,J,SI1,4649,6.89,6.86,4.26,201.35
1.1,Premium,G,SI2,4650,6.71,6.59,4.08,180.41
1.14,Very Good,F,SI2,4652,6.62,6.64,4.17,183.3
1.06,Premium,E,SI2,4652,6.61,6.67,4.02,177.24
1.22,Very Good,J,SI2,4652,6.78,6.84,4.26,197.56
1.17,Very Good,H,SI1,4652,6.76,6.71,4.25,192.78
1.0,Very Good,H,VS2,4652,6.37,6.29,4.01,160.67
0.36,Premium,E,SI1,589,4.53,4.57,2.83,58.59
0.32,Very Good,D,SI1,589,4.38,4.42,2.74,53.05
0.32,Ideal,D,SI1,589,4.37,4.4,2.72,52.3
0.32,Ideal,I,VVS1,589,4.39,4.4,2.72,52.54
0.32,Good,D,SI1,589,4.36,4.39,2.77,53.02
0.32,Very Good,D,SI1,589,4.34,4.37,2.73,51.78
0.32,Premium,D,SI1,589,4.38,4.42,2.7,52.27
0.32,Premium,D,SI1,589,4.39,4.41,2.68,51.88
0.32,Ideal,I,VVS1,589,4.34,4.38,2.72,51.71
0.4,Good,J,VS1,589,4.69,4.7,2.98,65.69
0.32,Very Good,D,SI1,589,4.36,4.4,2.76,52.95
0.32,Ideal,D,SI1,589,4.35,4.39,2.74,52.32
0.32,Ideal,D,SI1,589,4.36,4.39,2.74,52.44
0.32,Ideal,D,SI1,589,4.41,4.44,2.69,52.67
0.32,Ideal,D,SI1,589,4.51,4.53,2.68,54.75
0.32,Ideal,D,SI1,589,4.42,4.47,2.65,52.36
0.32,Ideal,D,SI1,589,4.4,4.43,2.69,52.43
0.32,Very Good,I,VVS1,589,4.4,4.45,2.66,52.08
0.34,Good,F,VS2,589,4.44,4.48,2.87,57.09
0.31,Ideal,E,VS2,589,4.36,4.38,2.71,51.75
0.34,Very Good,H,VS1,590,4.45,4.48,2.78,55.42
0.26,Very Good,F,SI1,590,4.18,4.24,2.51,44.49
0.35,Very Good,F,SI1,590,4.6,4.63,2.81,59.85
0.38,Very Good,E,SI2,590,4.59,4.63,2.88,61.2
0.35,Ideal,I,VVS2,590,4.51,4.53,2.82,57.61
0.3,Ideal,H,VVS2,590,4.26,4.29,2.66,48.61
0.3,Ideal,H,VVS2,590,4.28,4.31,2.68,49.44
0.3,Ideal,H,VVS2,590,4.32,4.35,2.69,50.55
0.3,Ideal,H,VVS2,590,4.34,4.37,2.68,50.83
0.3,Ideal,H,VVS2,590,4.29,4.32,2.7,50.04
1.01,Very Good,G,SI1,4653,6.39,6.44,4.0,164.61
1.01,Ideal,G,SI1,4653,6.46,6.5,3.98,167.12
1.01,Ideal,G,SI1,4653,6.44,6.5,3.97,166.18
1.15,Very Good,H,SI2,4654,6.68,6.72,4.15,186.29
1.06,Premium,E,SI2,4654,6.54,6.5,4.02,170.89
1.12,Premium,F,SI2,4654,6.69,6.63,4.1,181.85
1.14,Premium,H,SI1,4654,6.7,6.65,4.2,187.13
1.12,Premium,F,SI2,4654,6.79,6.73,4.09,186.9
0.9,Good,F,VS2,4655,6.21,6.26,3.74,145.39
0.75,Very Good,D,VVS2,4656,5.88,5.94,3.51,122.59
1.26,Ideal,J,SI2,4656,6.86,6.9,4.3,203.54
1.08,Premium,E,SI2,4656,6.57,6.62,4.01,174.41
1.08,Very Good,E,SI2,4656,6.61,6.68,4.0,176.62
1.08,Good,E,SI2,4656,6.49,6.54,4.15,176.15
1.0,Fair,F,VS2,4656,5.97,6.1,4.13,150.4
1.06,Premium,F,SI2,4656,6.57,6.52,4.06,173.92
1.16,Very Good,I,SI1,4657,6.71,6.76,4.14,187.79
1.2,Premium,J,SI1,4657,6.84,6.81,4.2,195.64
0.9,Premium,H,VVS2,4657,6.15,6.12,3.83,144.15
1.32,Very Good,J,SI1,4657,6.98,6.95,4.42,214.42
1.0,Fair,F,SI1,4657,6.23,6.15,4.07,155.94
0.9,Ideal,F,SI1,4657,6.25,6.2,3.84,148.8
1.2,Ideal,J,SI2,4659,6.79,6.87,4.21,196.39
1.2,Good,J,SI2,4659,6.72,6.78,4.27,194.55
